v_mem,a,b,s,logpdf
50.0,10.0,10.0,0.5,-507259.0193846081
50.24101698576517,10.672183637072827,9.642149983027592,0.5018991054509727,-507076.2393893351
50.24101698576517,10.672183637072827,9.642149983027592,0.5018991054509727,-507076.2393893351
50.24101698576517,10.672183637072827,9.642149983027592,0.5018991054509727,-507076.2393893351
50.24101698576517,10.672183637072827,9.642149983027592,0.5018991054509727,-507076.2393893351
50.383807965746655,10.672195967431218,10.132637521142314,0.5064141702312579,-507068.01579069556
50.546890986116885,11.857525336494508,7.620882176465615,0.49755906170887654,-506843.93435158336
50.546890986116885,11.857525336494508,7.620882176465615,0.49755906170887654,-506843.93435158336
50.63338535299836,12.205011791092192,8.527089627910668,0.5082947361576571,-506742.86036205513
50.63338535299836,12.205011791092192,8.527089627910668,0.5082947361576571,-506742.86036205513
50.63338535299836,12.205011791092192,8.527089627910668,0.5082947361576571,-506742.86036205513
50.63338535299836,12.205011791092192,8.527089627910668,0.5082947361576571,-506742.86036205513
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.84154054994126,13.018870365189084,9.512034628510024,0.5092201531919421,-506577.4320710825
51.66289907126408,13.924913973915363,9.094518246827704,0.5030875395542552,-506401.9959278396
53.3833237686092,15.878917033532064,8.45241014928704,0.5198524230104615,-506300.73256794247
53.13021700906371,16.46689441130329,6.446420242337434,0.5159526988944317,-506179.2925157141
53.56046133205485,17.228565247134195,5.526891329937151,0.5143202567690703,-506122.5245358654
53.56046133205485,17.228565247134195,5.526891329937151,0.5143202567690703,-506122.5245358654
53.56046133205485,17.228565247134195,5.526891329937151,0.5143202567690703,-506122.5245358654
53.749690376334755,17.374339816656597,4.712210627368735,0.5139134393176982,-506114.46666724037
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
52.081563539717045,17.208886911574307,4.181267428322889,0.5071074616493201,-505993.2512020803
50.227082549008195,16.66723874032471,5.43059504001031,0.4956732167663743,-505993.3285814215
50.227082549008195,16.66723874032471,5.43059504001031,0.4956732167663743,-505993.3285814215
50.227082549008195,16.66723874032471,5.43059504001031,0.4956732167663743,-505993.3285814215
50.227082549008195,16.66723874032471,5.43059504001031,0.4956732167663743,-505993.3285814215
50.89861498398734,17.121330834899645,3.6984761800062707,0.48065766585856506,-505922.95456426777
50.89861498398734,17.121330834899645,3.6984761800062707,0.48065766585856506,-505922.95456426777
50.89861498398734,17.121330834899645,3.6984761800062707,0.48065766585856506,-505922.95456426777
51.65290720437876,17.579729764892143,3.239484895329276,0.48290980523397153,-505901.17470092047
51.65290720437876,17.579729764892143,3.239484895329276,0.48290980523397153,-505901.17470092047
51.65290720437876,17.579729764892143,3.239484895329276,0.48290980523397153,-505901.17470092047
51.146904181652395,19.07843398326707,2.8346484277351034,0.46834013496405036,-505785.3718925548
