v_mem,a,b,logpdf
50.0,10.0,10.0,-236357.96769787805
50.0,10.0,10.0,-236357.96769787805
50.0,10.0,10.0,-236357.96769787805
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.239188366261295,9.987843542928605,9.817893292103106,-236357.01497120553
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.30195766858311,10.047268429356272,9.86658695084366,-236355.65137923148
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.239952408011064,10.14159968834656,9.796729960107797,-236355.19768940017
50.17911667612962,10.203048760394706,9.884960247075025,-236355.92506893488
50.17911667612962,10.203048760394706,9.884960247075025,-236355.92506893488
50.17911667612962,10.203048760394706,9.884960247075025,-236355.92506893488
50.395438867104076,10.337548917449237,9.743192518551382,-236357.66255653338
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.34990537880299,10.258312971224038,9.5059853273092,-236357.13682756352
50.313559882443236,10.211519306907672,9.503936021822662,-236357.5313403798
50.313559882443236,10.211519306907672,9.503936021822662,-236357.5313403798
50.14940275919434,10.506036700332775,9.42273390797519,-236358.39988888928
50.14940275919434,10.506036700332775,9.42273390797519,-236358.39988888928
50.39238152346222,10.333714378492674,9.402072885458514,-236358.2734259219
50.39238152346222,10.333714378492674,9.402072885458514,-236358.2734259219
50.39238152346222,10.333714378492674,9.402072885458514,-236358.2734259219
50.39238152346222,10.333714378492674,9.402072885458514,-236358.2734259219
50.39238152346222,10.333714378492674,9.402072885458514,-236358.2734259219
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.31683693182984,10.253733430207589,9.599090977514368,-236356.02079161853
50.18129624480737,10.192899696495209,9.733260842204249,-236355.44119701182
50.18129624480737,10.192899696495209,9.733260842204249,-236355.44119701182
50.18129624480737,10.192899696495209,9.733260842204249,-236355.44119701182
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.35115738836731,10.093968293250683,9.95338285312773,-236355.70045940988
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.206685339479336,9.997547765808307,9.982861780063228,-236355.58963835242
50.32123264727314,10.096633143092276,9.846397858047736,-236355.46067125455
50.32123264727314,10.096633143092276,9.846397858047736,-236355.46067125455
50.32123264727314,10.096633143092276,9.846397858047736,-236355.46067125455
50.32123264727314,10.096633143092276,9.846397858047736,-236355.46067125455
50.32123264727314,10.096633143092276,9.846397858047736,-236355.46067125455
