a,b,s,v_mem,logpdf
10.0,10.0,0.5,50.0,-53697.268662140676
8.99500441554442,9.405156111376785,0.49293026608985324,50.82192771689545,-53692.913570365126
8.99500441554442,9.405156111376785,0.49293026608985324,50.82192771689545,-53692.913570365126
8.99500441554442,9.405156111376785,0.49293026608985324,50.82192771689545,-53692.913570365126
10.54281369572363,9.27715951847329,0.4926695549272177,48.93597949817483,-53679.5847366306
10.54281369572363,9.27715951847329,0.4926695549272177,48.93597949817483,-53679.5847366306
10.54281369572363,9.27715951847329,0.4926695549272177,48.93597949817483,-53679.5847366306
10.54281369572363,9.27715951847329,0.4926695549272177,48.93597949817483,-53679.5847366306
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
10.437787041875854,9.192713426550467,0.4782607630159928,48.766274748530954,-53653.692752067254
9.381052656097367,8.355845367730298,0.4716698837754337,48.65043399629557,-53647.052962467
9.381052656097367,8.355845367730298,0.4716698837754337,48.65043399629557,-53647.052962467
9.819443490536418,7.248976570422555,0.463994386342718,48.237812878815795,-53634.98180437588
9.819443490536418,7.248976570422555,0.463994386342718,48.237812878815795,-53634.98180437588
9.424370975413465,7.415717939275984,0.45866490206788496,47.126375781511975,-53633.313853114894
10.450850118859119,6.822736691637471,0.45137439680929503,47.12867933111833,-53613.83438952781
10.450850118859119,6.822736691637471,0.45137439680929503,47.12867933111833,-53613.83438952781
10.450850118859119,6.822736691637471,0.45137439680929503,47.12867933111833,-53613.83438952781
12.530201286474824,7.609920200970494,0.4445140054314683,47.024749589102136,-53602.68477130092
13.088926107933734,6.288977496553639,0.4221316210806005,46.416801364552015,-53570.27424469004
12.850273305979389,7.422845314628381,0.4222205389355498,47.306069374258236,-53570.20213804216
13.797829879779961,6.48059551696692,0.401231818426936,45.536719845556874,-53553.36326418223
12.480857180156738,5.867702200137538,0.3892416633456087,45.951663887638034,-53526.46973959067
9.778527507321149,5.783888717087798,0.3817303675358232,46.06987054482572,-53524.01032686177
9.778527507321149,5.783888717087798,0.3817303675358232,46.06987054482572,-53524.01032686177
11.488220368815407,4.60578051268998,0.38574609297201057,46.300641426395785,-53521.631107019086
11.69884850888018,3.8458255788299605,0.37609232070754767,45.16170113564401,-53521.14892465655
12.869799583494963,3.2858170967277287,0.34574829920235584,44.00314309229766,-53493.54832257974
12.869799583494963,3.2858170967277287,0.34574829920235584,44.00314309229766,-53493.54832257974
12.633857861221562,4.670868393690893,0.3388097881478006,43.90630219112104,-53486.48742722883
13.101599938176571,3.562858987544997,0.33136290480821023,45.13835139444329,-53467.15680621813
13.750031755677574,2.8734621828681526,0.3193670554191763,44.65281399441941,-53461.21598743825
13.750031755677574,2.8734621828681526,0.3193670554191763,44.65281399441941,-53461.21598743825
13.750031755677574,2.8734621828681526,0.3193670554191763,44.65281399441941,-53461.21598743825
13.750031755677574,2.8734621828681526,0.3193670554191763,44.65281399441941,-53461.21598743825
12.549236372851636,3.451970528085217,0.30864630719545727,45.53492014484304,-53442.79846024383
