v_mem,a,b,s,logpdf
50.0,10.0,10.0,0.5,-194794.45331550264
50.0,10.0,10.0,0.5,-194794.45331550264
49.856418073017906,10.027756089638636,9.6771664168661,0.4958867244222483,-194792.24473119594
49.856418073017906,10.027756089638636,9.6771664168661,0.4958867244222483,-194792.24473119594
49.856418073017906,10.027756089638636,9.6771664168661,0.4958867244222483,-194792.24473119594
49.856418073017906,10.027756089638636,9.6771664168661,0.4958867244222483,-194792.24473119594
49.856418073017906,10.027756089638636,9.6771664168661,0.4958867244222483,-194792.24473119594
49.8709501407173,9.766637465393597,9.295469790329186,0.4879981800532195,-194793.11385016365
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.7242980137754,9.998148647715164,9.419046031049117,0.4874332721272239,-194791.14278968953
49.47061311151572,9.910656717914497,9.307436347795925,0.4843152127998873,-194790.8605383987
49.47061311151572,9.910656717914497,9.307436347795925,0.4843152127998873,-194790.8605383987
49.45431433037495,10.034735753203199,9.0887450166543,0.48546108165759433,-194790.92799569533
49.45431433037495,10.034735753203199,9.0887450166543,0.48546108165759433,-194790.92799569533
49.45431433037495,10.034735753203199,9.0887450166543,0.48546108165759433,-194790.92799569533
49.45431433037495,10.034735753203199,9.0887450166543,0.48546108165759433,-194790.92799569533
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.6219045764838,10.129760387586908,9.127619862893887,0.4824892473439115,-194791.4511578382
49.46050828990769,9.878873130638278,9.111739775667683,0.48421070802503957,-194791.44160317385
49.46050828990769,9.878873130638278,9.111739775667683,0.48421070802503957,-194791.44160317385
49.40460628910558,9.832000359398853,9.25193976944289,0.4824780380622157,-194791.3677260647
49.547707676311134,9.89811560919418,9.354147489760331,0.47924883121942274,-194791.64637750245
49.208083371059686,10.050877827537322,9.3751642385294,0.48628573576326134,-194791.51049400057
49.208083371059686,10.050877827537322,9.3751642385294,0.48628573576326134,-194791.51049400057
49.208083371059686,10.050877827537322,9.3751642385294,0.48628573576326134,-194791.51049400057
49.208083371059686,10.050877827537322,9.3751642385294,0.48628573576326134,-194791.51049400057
49.34971920408997,10.010529270317907,9.188886448152132,0.4911556469012823,-194791.03432204833
49.34971920408997,10.010529270317907,9.188886448152132,0.4911556469012823,-194791.03432204833
