a,b,s,v_mem,logpdf
10.0,10.0,0.5,50.0,-38186.716030854426
8.974372728354883,11.384656090993056,0.49758768843761775,49.28130540715391,-38186.821573054665
8.974372728354883,11.384656090993056,0.49758768843761775,49.28130540715391,-38186.821573054665
8.974372728354883,11.384656090993056,0.49758768843761775,49.28130540715391,-38186.821573054665
8.974372728354883,11.384656090993056,0.49758768843761775,49.28130540715391,-38186.821573054665
9.335117735417642,12.464926954395576,0.5025048792728009,50.35933291586776,-38172.25535208746
9.335117735417642,12.464926954395576,0.5025048792728009,50.35933291586776,-38172.25535208746
9.335117735417642,12.464926954395576,0.5025048792728009,50.35933291586776,-38172.25535208746
9.335117735417642,12.464926954395576,0.5025048792728009,50.35933291586776,-38172.25535208746
9.335117735417642,12.464926954395576,0.5025048792728009,50.35933291586776,-38172.25535208746
9.725848602310919,11.932168163524965,0.511473156885379,50.29732569491926,-38160.72155821169
9.725848602310919,11.932168163524965,0.511473156885379,50.29732569491926,-38160.72155821169
8.983513391632115,13.115874720213672,0.5070063884010184,49.5479698727645,-38162.29211627256
8.983513391632115,13.115874720213672,0.5070063884010184,49.5479698727645,-38162.29211627256
8.982866509691046,12.91188101718695,0.5122343062349111,49.27813802859371,-38156.22746735387
8.982866509691046,12.91188101718695,0.5122343062349111,49.27813802859371,-38156.22746735387
8.982866509691046,12.91188101718695,0.5122343062349111,49.27813802859371,-38156.22746735387
8.982866509691046,12.91188101718695,0.5122343062349111,49.27813802859371,-38156.22746735387
10.120330287402975,13.748806033972778,0.522023878017675,49.428619714042895,-38139.630453734375
9.765662250269495,14.167418574572073,0.5299056908011515,50.92019249421674,-38128.413553798055
10.326387829911658,13.225456775163774,0.5477685139749288,51.448590879583676,-38110.79108128042
10.326387829911658,13.225456775163774,0.5477685139749288,51.448590879583676,-38110.79108128042
10.676528240146618,14.968223885130413,0.5673776896744073,50.2340725839831,-38077.170097764305
12.581585867550332,15.404582296851713,0.5889453314708484,51.52556350917972,-38073.22391397886
10.79867706911609,17.014683424661307,0.5962041395597094,50.95765605413158,-38042.60223864806
10.79867706911609,17.014683424661307,0.5962041395597094,50.95765605413158,-38042.60223864806
10.510866667146336,17.578125332652373,0.5953273628294242,49.18429752271798,-38040.77730146267
11.133071917604719,16.75580279972634,0.5996727420952032,49.85133782068865,-38039.53418784392
11.133071917604719,16.75580279972634,0.5996727420952032,49.85133782068865,-38039.53418784392
11.133071917604719,16.75580279972634,0.5996727420952032,49.85133782068865,-38039.53418784392
11.133071917604719,16.75580279972634,0.5996727420952032,49.85133782068865,-38039.53418784392
10.083194348682355,16.707278930900284,0.5960914983861999,50.157506401843875,-38034.69658471848
10.083194348682355,16.707278930900284,0.5960914983861999,50.157506401843875,-38034.69658471848
10.083194348682355,16.707278930900284,0.5960914983861999,50.157506401843875,-38034.69658471848
10.083194348682355,16.707278930900284,0.5960914983861999,50.157506401843875,-38034.69658471848
10.083194348682355,16.707278930900284,0.5960914983861999,50.157506401843875,-38034.69658471848
10.724079445692583,16.849930476254684,0.6069937830869991,49.767703614516094,-38026.45266617996
10.724079445692583,16.849930476254684,0.6069937830869991,49.767703614516094,-38026.45266617996
9.5758766795758,16.535527104311452,0.6261597318715169,50.200424765197816,-37997.54132177927
