v_mem,a,b,sigma_fg_normed,logpdf
50.0,10.0,10.0,0.5,-25007.68269843071
49.487250844334376,10.447172643210786,10.507938976087011,0.480044933323537,-24998.066167013254
49.487250844334376,10.447172643210786,10.507938976087011,0.480044933323537,-24998.066167013254
50.13507298635682,10.713857884974743,10.917734532889682,0.4692127611716592,-24994.942521994777
49.39792203514915,12.779251931107591,10.727775872926767,0.4762183751141441,-24987.466722995392
49.39792203514915,12.779251931107591,10.727775872926767,0.4762183751141441,-24987.466722995392
49.39792203514915,12.779251931107591,10.727775872926767,0.4762183751141441,-24987.466722995392
50.06320053092737,11.76024241474933,13.18646962728519,0.4728502924672234,-24987.414805256638
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.80713800260095,11.931566389771135,11.178111156765514,0.47053601185866434,-24987.53161148675
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.866223403283605,12.793342882700848,11.042471766867921,0.4622449697472336,-24987.927649888432
49.48472065566373,12.934546776328085,11.627360493255196,0.44262733046833697,-24987.698314414418
50.09830806551644,11.843067111304858,11.673075451594608,0.4599568678942797,-24987.596072017226
50.09830806551644,11.843067111304858,11.673075451594608,0.4599568678942797,-24987.596072017226
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.77156993032461,12.470672515672502,12.85801925450208,0.4578476975145952,-24988.212017205704
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.36930680922906,12.587046128253876,12.777643018130686,0.4526349592233698,-24988.061955830395
49.47181136874386,12.029876557107212,13.250513327543928,0.4618344841685124,-24987.21128431268
49.145145530112885,11.008561028236786,13.750759653396788,0.46899064599645157,-24985.844155865358
49.145145530112885,11.008561028236786,13.750759653396788,0.46899064599645157,-24985.844155865358
49.145145530112885,11.008561028236786,13.750759653396788,0.46899064599645157,-24985.844155865358
49.145145530112885,11.008561028236786,13.750759653396788,0.46899064599645157,-24985.844155865358
49.145145530112885,11.008561028236786,13.750759653396788,0.46899064599645157,-24985.844155865358
49.08283952415008,10.887429434941236,14.098551556085173,0.48038038221613094,-24986.193067133456
48.982702472010864,10.606134790167179,12.890939957335807,0.48649123382663917,-24986.33247317157
48.982702472010864,10.606134790167179,12.890939957335807,0.48649123382663917,-24986.33247317157
48.982702472010864,10.606134790167179,12.890939957335807,0.48649123382663917,-24986.33247317157
48.839000229761126,10.929535108012292,13.489799706153953,0.48069110573968427,-24985.967510655282
