v_mem,a,b,s,logpdf
50.0,10.0,10.0,0.5,-290180.18903369183
50.0,10.0,10.0,0.5,-290180.18903369183
50.0,10.0,10.0,0.5,-290180.18903369183
50.0,10.0,10.0,0.5,-290180.18903369183
50.0,10.0,10.0,0.5,-290180.18903369183
50.0,10.0,10.0,0.5,-290180.18903369183
49.645056340351054,11.355390198364834,9.33542088235912,0.49797933876416234,-290173.7044400647
49.44273855946032,11.422735767494034,8.908965450957052,0.48744453784656394,-290050.01165253675
50.997804243488176,11.404139136000753,7.1387594601081155,0.47766944626806573,-289904.6896567205
50.22558379299952,12.767828361451178,8.741771975525118,0.4645050575722274,-289873.3259118996
50.22558379299952,12.767828361451178,8.741771975525118,0.4645050575722274,-289873.3259118996
50.22558379299952,12.767828361451178,8.741771975525118,0.4645050575722274,-289873.3259118996
50.54458760979188,12.287162711547051,8.66710859645659,0.4597925074847306,-289800.3454910101
50.40289866390764,11.918002956579626,9.184060089461067,0.45513476023436455,-289763.1481301998
50.691936293994935,11.802833376106001,8.539973845994796,0.4382887472614304,-289577.4898892995
50.691936293994935,11.802833376106001,8.539973845994796,0.4382887472614304,-289577.4898892995
50.691936293994935,11.802833376106001,8.539973845994796,0.4382887472614304,-289577.4898892995
50.12846150348301,10.42055615990791,8.036053872039588,0.42903236372513787,-289433.871626867
50.65931453143153,12.017419311153343,7.995568355165534,0.4218874121487688,-289424.30391612183
50.65931453143153,12.017419311153343,7.995568355165534,0.4218874121487688,-289424.30391612183
50.65931453143153,12.017419311153343,7.995568355165534,0.4218874121487688,-289424.30391612183
50.102372232366506,12.429108212433126,6.519118139061229,0.4259994974957096,-289421.4324903515
50.102372232366506,12.429108212433126,6.519118139061229,0.4259994974957096,-289421.4324903515
50.102372232366506,12.429108212433126,6.519118139061229,0.4259994974957096,-289421.4324903515
50.102372232366506,12.429108212433126,6.519118139061229,0.4259994974957096,-289421.4324903515
49.46664067977744,12.306350567707183,6.742276523663681,0.42221522069945067,-289394.0673177076
49.31367388627913,12.131177417897035,6.604763668479861,0.41893761505639804,-289358.1308109057
49.31367388627913,12.131177417897035,6.604763668479861,0.41893761505639804,-289358.1308109057
48.828056438942795,12.899084720618298,6.992045775595761,0.4118247540229067,-289351.3819933635
48.828056438942795,12.899084720618298,6.992045775595761,0.4118247540229067,-289351.3819933635
48.828056438942795,12.899084720618298,6.992045775595761,0.4118247540229067,-289351.3819933635
49.439179340842315,15.470606034361733,5.853498447210493,0.3883524040556013,-289266.79830577585
50.40843058257891,14.690701298632757,4.278022201428886,0.3551883447331312,-288931.88767857396
50.40843058257891,14.690701298632757,4.278022201428886,0.3551883447331312,-288931.88767857396
50.40843058257891,14.690701298632757,4.278022201428886,0.3551883447331312,-288931.88767857396
50.60102142745058,13.951696059777769,4.091232462387711,0.3428273894255474,-288816.3946729868
50.60102142745058,13.951696059777769,4.091232462387711,0.3428273894255474,-288816.3946729868
49.86625210831449,14.080831458103766,4.884300745502512,0.33590640822459433,-288807.5707022904
49.86625210831449,14.080831458103766,4.884300745502512,0.33590640822459433,-288807.5707022904
50.088828381066506,13.944795376243992,4.09172131304034,0.3316608300131012,-288749.48696238716
50.088828381066506,13.944795376243992,4.09172131304034,0.3316608300131012,-288749.48696238716
