v_mem,a,b,logpdf
50.0,10.0,10.0,-456294.18590614264
50.07569913355116,10.206499555711625,10.26887249253854,-456236.6775807739
50.07569913355116,10.206499555711625,10.26887249253854,-456236.6775807739
50.07569913355116,10.206499555711625,10.26887249253854,-456236.6775807739
50.230702490990986,10.311195082264561,10.392068766660396,-456229.2075616223
50.21910262837883,10.282035686181638,10.626258052641601,-456201.02480508527
49.86921610602818,9.993805091803164,10.914227264402266,-456149.24969904084
49.923883298477215,9.885138261213593,11.056757669423817,-456129.88305053103
49.923883298477215,9.885138261213593,11.056757669423817,-456129.88305053103
49.923883298477215,9.885138261213593,11.056757669423817,-456129.88305053103
49.923883298477215,9.885138261213593,11.056757669423817,-456129.88305053103
49.923883298477215,9.885138261213593,11.056757669423817,-456129.88305053103
49.88612233063662,9.749880801959833,11.091453868948262,-456128.6758696095
49.88612233063662,9.749880801959833,11.091453868948262,-456128.6758696095
49.88612233063662,9.749880801959833,11.091453868948262,-456128.6758696095
49.88612233063662,9.749880801959833,11.091453868948262,-456128.6758696095
49.88612233063662,9.749880801959833,11.091453868948262,-456128.6758696095
49.941314734574384,9.703091549562286,11.163185735339363,-456119.9145886874
49.967031977758786,9.649254871226981,11.299444452533812,-456102.399635868
49.967031977758786,9.649254871226981,11.299444452533812,-456102.399635868
49.988353206580044,9.93092300637943,11.340945936945483,-456097.66663936846
49.988353206580044,9.93092300637943,11.340945936945483,-456097.66663936846
49.75003632053732,9.739107185629766,11.398033354467294,-456089.98693859024
49.75003632053732,9.739107185629766,11.398033354467294,-456089.98693859024
49.75003632053732,9.739107185629766,11.398033354467294,-456089.98693859024
49.91789120388609,9.590528212726243,11.580398211289399,-456064.72573366296
49.87983475872934,9.399835881630297,11.825587315286658,-456039.2246320696
49.87983475872934,9.399835881630297,11.825587315286658,-456039.2246320696
49.87983475872934,9.399835881630297,11.825587315286658,-456039.2246320696
49.926630390641165,9.25613764397232,12.124431682553244,-456004.48742238176
50.21848589178293,9.384269126323977,12.322728099250645,-455981.19808984856
50.075894826919566,9.544188199949678,12.393290174834158,-455973.4476493824
50.075894826919566,9.544188199949678,12.393290174834158,-455973.4476493824
49.89315182733648,9.222797781568941,12.480129427766915,-455957.3110005808
49.75550479538536,9.429403590631035,12.697978885978445,-455940.5350319129
49.75550479538536,9.429403590631035,12.697978885978445,-455940.5350319129
49.75550479538536,9.429403590631035,12.697978885978445,-455940.5350319129
49.75550479538536,9.429403590631035,12.697978885978445,-455940.5350319129
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.89155047823666,9.302666167469472,12.63545118391306,-455938.2882537597
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.657368482519146,8.941193697102014,12.892649117839785,-455925.60351909476
49.49963442632925,8.945057356789913,13.012933344627898,-455920.43063246756
49.59091320949149,8.876879332619772,13.09658138461347,-455906.43212667224
49.877405687530974,9.058361655170193,13.38643128954856,-455857.09634743305
49.91655260895934,9.116098621845303,13.450815531810354,-455853.5754770635
49.875782040062944,8.893934109706372,13.605610996616447,-455832.896097254
49.875782040062944,8.893934109706372,13.605610996616447,-455832.896097254
49.875782040062944,8.893934109706372,13.605610996616447,-455832.896097254
50.00742585645685,8.921947504534595,13.702796552553432,-455823.73195607023
50.00742585645685,8.921947504534595,13.702796552553432,-455823.73195607023
50.00742585645685,8.921947504534595,13.702796552553432,-455823.73195607023
50.048828902889355,9.028438854211252,13.797546240165847,-455821.53288242524
49.99979364825486,9.043121708534079,13.863256126493743,-455817.14904547535
49.99979364825486,9.043121708534079,13.863256126493743,-455817.14904547535
49.990705463554136,9.031330232333195,13.931486669862743,-455811.36951561505
49.890257250917294,8.694572901615576,14.334778713666848,-455761.2965142856
49.73919111509736,8.709110495949169,14.496031706040844,-455752.4677127251
49.73919111509736,8.709110495949169,14.496031706040844,-455752.4677127251
49.73919111509736,8.709110495949169,14.496031706040844,-455752.4677127251
49.98267555740929,8.909914629830952,14.914996564338445,-455747.1630383784
50.140142506019764,8.600354160862603,15.05792971319177,-455707.3308970761
50.29322638432597,8.297003797786703,15.240952619676698,-455690.5684058733
50.492704171552845,8.314565325915941,15.523395540181555,-455686.07968491776
50.30606095482758,8.22389391847775,15.60818084785524,-455661.29274299403
50.16958511774497,8.151753177742332,15.882015325379616,-455632.16631702444
49.815814769387956,8.208594081793345,16.110558502487148,-455617.1876730771
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.909838289536985,7.888695163430414,16.148104508034834,-455608.25696371496
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.74053240892743,7.903873490068089,16.25147958362113,-455602.9034206659
49.494910467457444,8.048413208651706,16.82323659773986,-455589.0209227295
49.51018657445564,7.998721005664453,16.79936227846668,-455584.86789164256
49.67034994875804,7.9230819233689616,16.998241917302312,-455560.4993151447
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.6406736552952,7.7969910837826735,17.06143957003737,-455552.71977831057
49.68592217729691,7.507234547040544,17.272570941148913,-455538.7104984753
49.68592217729691,7.507234547040544,17.272570941148913,-455538.7104984753
49.68592217729691,7.507234547040544,17.272570941148913,-455538.7104984753
49.68592217729691,7.507234547040544,17.272570941148913,-455538.7104984753
49.91529447731396,7.434004382877618,17.24931123669403,-455538.9927179659
49.93908259637635,7.281240550669164,17.63198659844907,-455519.03830934333
49.93908259637635,7.281240550669164,17.63198659844907,-455519.03830934333
49.93908259637635,7.281240550669164,17.63198659844907,-455519.03830934333
49.93908259637635,7.281240550669164,17.63198659844907,-455519.03830934333
